,channel_name,publish_date,length,recipe_0,recipe_1,recipe_2,recipe_3,recipe_4,recipe_5,recipe_6,recipe_7,recipe_8,recipe_9,recipe_10,recipe_11,genome_0,genome_1,genome_2,genome_3,genome_4,genome_5,genome_6,genome_7,genome_8,genome_9,genome_10,genome_11,genome_12,genome_13,genome_14,genome_15,genome_16,genome_17,genome_18,genome_19,genome_20,genome_21,genome_22,genome_23,genome_24,genome_25,genome_26,genome_27,genome_28,genome_29,Views
22,French,02.11.20,40,0.055965747,0.02898558,0.256740464,0.05682117,0.812095988,0.45467186,0.013856684,0.360110874,0.185217992,0.623167752,0.023923527,0.066272371,0.027846433,0.010303449,0.006860197,0.002758757,0.000680461,0.000781296,0.000459016,0.026490021,0.00017379,8.48e-05,0.000339431,0.000470004,0.000338603,0.000624103,9.18e-05,0.000487575,5.1e-05,0.002233132,0.000144075,0.000111419,6.88e-05,0.000345601,2.92e-05,0.000276456,1.32e-05,4.99e-05,0.000375178,0.000288687,2.54e-05,0.000296305,429
23,French,13.08.20,269,0.042851823,0.007468045,0.109372867,0.016311075,0.173579022,0.586510355,0.017115633,0.308362289,0.105127413,0.030519712,0.017627616,0.023641762,0.237289414,0.09460137,0.012328523,0.009080529,0.015280325,0.002086947,0.001801369,0.04457783,0.002036762,0.002184017,0.020360183,0.036243241,0.004520511,0.000272714,4.3e-05,0.00031984,0.000199878,0.002476712,0.004970074,0.132724166,0.002232785,0.008771062,0.002371405,0.019557877,0.009613414,0.001033772,0.000553505,0.000141003,8.46e-06,0.001112509,927
24,French,12.08.20,38,0.287209524,0.054135136,0.380063778,0.15943531,0.413792689,0.485089804,0.110490141,0.225120565,0.289790306,0.107345966,0.104607207,0.109985232,0.638610482,0.683617234,0.003057578,0.002346782,0.001932263,0.002089112,0.001723501,0.001119651,0.00069232,5.7e-05,0.002188726,0.001349027,0.001139101,0.003443137,0.001624728,0.000561317,0.000190718,0.000253865,0.001673746,5.92e-05,0.0036152,0.00010646,0.000173535,0.000962703,0.000569439,0.001045868,0.00143188,0.001067506,9.55e-05,0.000635185,81938
25,French,12.08.20,15,0.029951971,0.006614278,0.552742709,0.030212977,0.220912659,0.49444357,0.023047668,0.320753268,0.184774775,0.102945631,0.010933917,0.029403665,0.056133017,0.02404457,0.024848234,0.003074683,0.045768034,0.002114195,0.00836141,0.002132314,0.00148851,0.00036987,0.000669356,0.011455327,0.002106098,0.012927078,0.000618909,0.001700566,0.000219751,0.000201516,0.000553435,0.002642349,0.004945811,0.005343629,0.000275928,0.000903037,0.00033917,0.002590231,0.003720372,0.00044618,0.000210607,0.019119993,22919
26,French,27.07.20,24,0.066794285,0.03031274,0.295767768,0.104691769,0.733316587,0.318152767,0.049753218,0.299875489,0.381969623,0.21239241,0.036291611,0.104536252,0.071996488,0.039854184,0.181031406,0.001283369,0.002056123,0.001309439,0.003045805,0.000434982,0.006906714,0.00011535,0.001009778,0.005546795,0.00840642,0.047139727,0.00094142,0.0012082,0.000281841,0.00040029,0.000199752,0.000180862,0.00117921,8.39e-05,8.95e-05,0.000196127,0.000217695,0.000770299,0.000928927,0.000209719,0.000158174,0.000562188,6609
27,French,27.07.20,23,0.062554179,0.02743861,0.405235618,0.149578338,0.709368355,0.273836432,0.044259093,0.311139567,0.415020349,0.367265842,0.030741668,0.092267783,0.313143909,0.161556035,0.038913615,0.001983229,0.017721444,0.005056403,0.006260013,0.000235171,0.001294492,0.000224323,0.000367928,0.003759266,0.00172185,0.002184724,0.006785298,0.001150641,0.000345069,0.000240838,0.00030584,0.000960454,0.006431282,9.53e-05,0.000219779,0.0005329,0.000359898,0.006926135,0.000646997,0.009673852,0.001633446,0.00660291,8231
28,French,27.07.20,22,0.056516134,0.026654927,0.270477321,0.102078818,0.710664153,0.299203268,0.045802328,0.335170531,0.365621484,0.359141631,0.031186615,0.095898221,0.013742952,0.004966053,0.003424794,0.000961264,0.001822433,0.001560053,0.000629012,0.000602472,0.001380145,4.05e-05,0.008501056,0.000363835,0.000650976,0.000580242,0.000178719,0.00024863,0.000451778,0.00085286,8.21e-05,0.001341237,0.00019773,4.18e-05,0.000736117,0.000601851,0.00011899,0.000146234,0.002451784,0.000150101,6.09e-05,0.000647743,64296
29,French,03.06.20,542,0.086902731,0.45733465,0.534980831,0.028743244,0.121573939,0.918367009,0.030962617,0.066472791,0.015160215,0.069636169,0.117646024,0.036638003,0.000306325,0.000101238,3.07e-05,0.993037581,3.97e-05,0.000461891,1.31e-06,1.71e-05,0.03615506,0.983789444,0.000250372,7.58e-06,3.3e-05,1.38e-05,0.012221191,0.007797934,6.26e-06,9.04e-06,1.38e-05,2.69e-06,1.02e-06,0.015062155,3.3e-05,3.27e-05,4.09e-06,6.42e-07,1.98e-06,7.07e-05,1.12e-05,1.18e-05,196755
30,French,13.12.19,273,0.106388653,0.065490196,0.448294643,0.089231777,0.306946692,0.47044201,0.026474552,0.302230643,0.227327403,0.123433511,0.045068038,0.062147333,0.054894611,0.047105033,0.003260117,0.004050341,0.000650958,0.00288415,0.002067458,0.021284794,0.000523071,7.29e-05,0.005511779,0.000875727,7.82e-05,0.0017048,0.003401801,0.000170994,0.000139203,5.23e-05,0.004979732,2.9e-05,0.000174711,0.67156136,0.013595073,0.000421187,0.002166981,0.000189588,0.000103067,0.000299832,0.049908515,0.000241839,34864
31,French,06.12.19,253,0.082191027,0.024753497,0.328694511,0.088759172,0.263326303,0.421138274,0.036592832,0.278601777,0.300260014,0.064835719,0.041555238,0.063598694,0.015056005,0.008368958,0.000923883,0.015295028,0.008973231,0.007707557,0.002342277,0.004336364,0.001747511,9.95e-05,0.023333473,0.000365907,1.82e-05,0.000531624,0.036182523,0.003022159,3.04e-05,4.33e-05,0.000660142,0.000342907,0.000227417,0.288182586,0.013744776,0.001704946,8.89e-05,8.97e-05,0.000180615,9.23e-05,0.000432633,0.002404319,5611
32,French,03.12.19,188,0.136769637,0.149664456,0.262756165,0.071308194,0.355296793,0.438695809,0.105348557,0.261002388,0.300301915,0.098993422,0.108405003,0.118918249,0.003304829,0.000440076,0.000992126,0.054677755,0.000434748,0.005950373,0.000269923,0.001107877,0.002870026,0.000580436,0.007391219,0.000488062,8.5e-05,0.000348411,0.013769895,0.004020243,1.97e-05,4.86e-05,0.00010092,2.21e-05,0.000247288,0.005193675,0.010180247,0.000105669,1.29e-05,7.77e-05,7.44e-05,0.000306958,0.001348034,0.000214923,8010
33,French,27.11.19,192,0.172977694,0.13822046,0.241650054,0.04948803,0.257014927,0.691487962,0.069008954,0.183151845,0.125360302,0.067223752,0.059464973,0.061290172,0.00162661,0.000350559,0.000275716,0.000169783,0.138738558,6.62e-05,0.000317803,0.000186547,3.05e-05,6.35e-05,2.43e-05,4.59e-05,0.000518989,0.000172042,5.76e-06,5.04e-05,4.39e-06,1.77e-05,2.67e-06,1.14e-05,0.010201852,1.39e-05,1.34e-05,5.01e-05,2.77e-06,0.009779417,0.000115521,3.84e-05,0.001144521,0.122872859,11066
34,French,19.11.19,186,0.072965185,0.051928526,0.466307783,0.046817396,0.327310677,0.561411719,0.035128805,0.234457655,0.20413074,0.14100937,0.028522695,0.040969475,0.012450005,0.003509507,0.006687538,0.014218345,0.000634011,0.0023047,0.000148886,0.003426204,0.009646291,0.000299477,0.001347137,0.000940217,1.95e-05,0.001331053,0.013663247,0.009743991,0.000177886,0.000148294,0.000282012,0.000339369,0.000293585,0.497200966,0.01246423,7.27e-05,0.000595628,0.000179556,4.78e-05,0.000605252,0.000958684,0.00055842,11109
35,French,26.08.19,40,0.274024099,0.079482677,0.367404507,0.316540779,0.448635735,0.557020098,0.042639655,0.306414025,0.136566603,0.105005794,0.094629571,0.196000074,0.245154575,0.161391273,0.007936902,0.011342684,0.000508418,0.091658592,0.003371201,0.006561306,0.000859367,0.00019489,0.007977235,0.005738148,5.25e-05,0.007744633,0.005566966,0.006285545,0.020393118,0.000726569,0.01176846,6.21e-05,0.001586525,0.017760929,0.000626672,4.69e-05,0.002439408,0.000978659,4.07e-05,0.000691826,0.009174142,0.000151601,227443
36,French,20.08.19,792,0.033545377,0.017279433,0.177882242,0.015986818,0.247679201,0.71232175,0.019756831,0.218833039,0.068845218,0.067090981,0.014185105,0.02599181,0.140847445,0.027398819,0.007918388,0.004376529,0.00062406,0.000749775,0.001041623,0.000635063,0.000279118,0.000733019,6.61e-05,0.003972614,0.000250324,0.004386268,0.035980888,9.34e-05,4.87e-05,0.000378088,0.000923141,0.000366457,0.000667186,0.002265596,0.000700686,6.68e-05,7.11e-05,0.000298294,0.000165691,0.000376797,0.001440879,7.21e-05,2306
37,French,02.05.19,201,0.02759845,0.000975695,0.436743826,0.064533337,0.204800246,0.421651786,0.00220067,0.129643764,0.44870455,0.040231454,0.002960658,0.024335671,0.574333847,0.191419989,0.00069702,9.23e-05,0.000286164,9.73e-05,0.004268982,5.27e-05,0.000122056,2.95e-05,0.000540357,0.015554406,0.000100866,0.000333376,0.011140363,2.76e-05,6.68e-05,0.000114756,0.000723943,9.93e-05,0.001023133,5.28e-05,4.59e-06,0.000910702,9.98e-05,0.000269829,0.000110242,1.47e-05,4.76e-06,0.000115371,2113
38,French,02.05.19,397,0.06950137,0.014073307,0.315137129,0.111565152,0.384418111,0.386289107,0.023670427,0.256629609,0.357081311,0.116463356,0.0356912,0.069797049,0.753650069,0.137910083,0.00193782,0.000494953,0.000434905,0.000105345,0.001099538,0.003517403,4.84e-05,4.28e-05,0.000709157,0.4714472,0.000509549,0.000350111,3.87e-05,5.49e-05,0.000466083,0.000776993,0.004119129,0.000252436,1.59e-05,0.05100802,0.000638036,0.001875607,5.17e-05,1.02e-05,0.000149432,2.42e-05,1.2e-05,0.000258221,60002
39,French,18.03.19,53,0.247610115,0.109388069,0.177369086,0.264356433,0.623243569,0.391637434,0.126457483,0.366472221,0.241891069,0.251377541,0.188886195,0.315104665,0.024222305,0.005940477,0.001519958,0.000778115,0.000319611,0.001211488,0.003155966,0.000965809,0.006376262,1.69e-05,0.000510211,0.001303461,0.002565343,0.00136413,0.000474361,4.85e-05,0.000152317,0.000181592,6.16e-05,0.000335169,0.000458913,0.000100754,6.54e-05,0.000101576,6.64e-05,7.01e-05,0.018699825,1.01e-05,0.000169523,9.15e-05,58137
40,French,14.01.19,114,0.146442303,0.135062844,0.135808014,0.045702689,0.272278917,0.724657622,0.078515696,0.201710106,0.073632538,0.058519919,0.114728661,0.079077256,0.000943115,0.00019536,9.24e-05,6.79e-05,9.36e-05,9.09e-06,6.58e-05,3.98e-06,1.05e-05,1.11e-05,3.46e-06,8.37e-06,9.91e-06,5.04e-05,1.57e-06,1.81e-05,1.19e-06,1.12e-06,1.63e-06,8.41e-08,0.010458136,2.53e-06,3.42e-06,1.25e-06,2.01e-07,0.007115163,0.001541279,1.77e-05,0.024668384,3.31e-05,5655
41,French,11.12.18,22,0.0756437,0.062348173,0.286460105,0.048966966,0.537007579,0.491612004,0.05446846,0.386262663,0.122121681,0.320456163,0.043705635,0.086212043,0.07829833,0.018966299,0.096361205,0.002145332,0.024760846,0.000110544,0.395599157,0.000202589,0.000186089,3.67e-05,0.000158151,0.002480174,0.002896542,0.003781961,0.00038836,0.000338386,5.69e-05,0.000465189,0.00159772,6.21e-05,0.003337533,6.75e-05,9.03e-05,0.00060039,0.000184868,0.001742718,0.024586279,0.000819229,0.000510639,0.007479968,2671
42,French,11.12.18,18,0.108740162,0.082786882,0.283897395,0.045212519,0.414633543,0.607170193,0.015192567,0.336630703,0.056189128,0.14476381,0.050350148,0.057050976,0.901179671,0.111417919,0.001519522,4.68e-05,0.000231102,2.48e-05,0.000250988,7.55e-05,3.98e-05,2.61e-05,0.001939426,0.020977946,0.001279893,0.001348119,0.000173172,1.25e-05,0.000133995,8.41e-05,0.004285697,1.96e-05,0.000355254,0.000188957,6.52e-05,7.18e-05,3.85e-05,0.000214314,0.00010789,6.28e-05,0.00014277,3.89e-05,2106
43,French,11.12.18,18,0.095936924,0.067759932,0.41642851,0.055222655,0.496064148,0.435921639,0.037524918,0.458873441,0.105194945,0.201056426,0.044359231,0.081931705,0.91206789,0.147294566,0.01568681,6.87e-05,0.000751839,2.11e-05,0.002026516,4.33e-06,0.000193241,4.73e-05,0.003404452,0.006883417,0.000205026,0.001691402,5.6e-05,7.65e-05,0.000452353,1.53e-05,0.00081473,1.29e-05,8.46e-05,5.03e-05,2.21e-05,0.000135343,0.000168828,4.72e-05,6e-05,0.000130533,1.69e-05,0.000236328,6678
44,French,17.10.18,157,0.124582154,0.027622526,0.211495755,0.048781802,0.17274893,0.62567685,0.102614225,0.286032734,0.088290573,0.027808759,0.077272855,0.063641862,0.007050529,0.008699872,0.033941209,0.099930607,0.019235471,0.004009144,0.002334626,0.000388074,0.001376911,0.80196619,5.89e-05,0.000136677,0.003834634,0.00123442,2.54e-05,0.001322977,0.000294428,0.000140607,6.82e-05,0.003025555,0.000393518,0.000203985,0.000363243,0.001125836,0.00160576,0.000148777,0.0004805,0.000513391,2.89e-06,0.002224433,5132
45,French,12.10.18,376,0.029733012,0.00879238,0.206713342,0.021156314,0.259628653,0.596981694,0.020927209,0.284017691,0.119000646,0.073029163,0.013303218,0.027820376,0.362717777,0.306524098,0.01069598,0.000973493,0.057188883,0.002176027,0.008097825,0.005487522,8.27e-05,0.000489511,0.001709921,0.001565945,0.006498746,0.002207379,0.000559259,0.000174825,0.000285118,0.005443284,0.031776633,0.000844305,0.001444409,0.000479119,0.031926807,0.000547689,0.001554032,0.001070403,0.000268948,0.000406103,0.000179291,0.006395911,6278
46,French,12.10.18,65,0.037527263,0.009933111,0.187977043,0.027653394,0.249093036,0.536468757,0.049063335,0.288080483,0.175451368,0.066795645,0.016166173,0.04548005,0.0609551,0.035326526,0.014714865,0.00074962,0.252618343,0.002318648,0.006254319,0.001171475,0.000296333,0.000240234,0.001693171,0.00158757,0.001683976,0.003839859,0.000111789,0.00055328,0.000231239,0.003098434,0.004781565,0.002638189,0.002383037,0.000910688,0.006789031,0.001288494,0.000291774,0.002206116,0.000851146,0.000298161,0.000145376,0.122153156,2569
47,French,12.10.18,59,0.032843925,0.012070467,0.25311119,0.021969959,0.25131926,0.70575695,0.020833239,0.199551315,0.094692408,0.079870846,0.013852861,0.030895833,0.072612911,0.050314955,0.031683303,0.004159924,0.014566557,0.003243143,0.002815883,0.002680917,4.77e-05,0.000862777,9.19e-05,0.002564828,0.005692807,0.008537436,4.05e-05,5.53e-05,0.002303217,0.007473734,0.001924132,0.001009185,0.001589767,0.000256701,0.00921643,0.000104112,0.008665634,0.001097492,0.000289263,0.003741082,6.96e-05,0.002588851,2501
48,French,12.10.18,52,0.02683874,0.013075115,0.211095135,0.01821708,0.248554922,0.719332002,0.040835667,0.213109276,0.067559455,0.078022813,0.013703677,0.030384108,0.184367061,0.146260425,0.172528341,0.007926518,0.037140258,0.012279982,0.011955811,0.010532885,0.00018165,0.000206819,0.001581344,0.002457446,0.021348257,0.023255652,0.000118311,0.000278941,0.001032306,0.006884031,0.010790605,0.002979509,0.003622464,0.000304492,0.009339826,0.000406316,0.011275622,0.002057366,0.001434673,0.005281925,0.001379756,0.006287145,7990
49,French,12.10.18,64,0.034493585,0.010643758,0.191612537,0.022874994,0.254719277,0.513519443,0.029583246,0.313751175,0.17272999,0.069995782,0.017822048,0.035636875,0.117088653,0.065233193,0.040496983,0.003820806,0.127597749,0.006443806,0.03049444,0.000556541,0.000115688,0.002939105,0.002358178,0.001827371,0.006625653,0.004811604,0.000699061,0.00016683,0.000583088,0.006202206,0.006209048,0.003870579,0.005495955,0.000697392,0.006282775,0.000740984,0.008142974,0.004002811,0.000391307,0.000325848,9.44e-05,0.009516991,1962
50,French,12.10.18,67,0.02605879,0.007025704,0.240755765,0.027998136,0.28455974,0.441336273,0.009377383,0.331910233,0.226754081,0.080479361,0.008760012,0.023908028,0.391083658,0.245945811,0.013577946,0.00012307,0.027753012,0.016015733,0.003756041,0.00019198,0.000208881,4.33e-06,0.010749479,0.008133347,0.003229507,0.001592424,0.026558267,9.29e-05,0.04311106,0.002091453,0.048400246,6.85e-05,0.000984491,0.000874874,0.009389262,0.000614785,0.003778413,0.000610441,0.000125955,6.88e-05,0.000451837,0.002687581,3216
51,French,12.10.18,377,0.030516417,0.008750849,0.234020462,0.022375058,0.282966053,0.515207816,0.019102313,0.314668352,0.170123863,0.107822763,0.013476965,0.027781096,0.094441578,0.037867479,0.004594947,0.005993324,0.003645511,0.007018961,0.001474512,0.00551575,9.69e-05,0.001017946,0.028746851,0.003197188,0.013889793,0.002704416,0.000791288,7.3e-05,0.001442616,0.007060539,0.074451163,0.002671305,0.000256813,0.001562854,0.069053419,0.003615115,0.012586402,0.000152783,0.000238892,0.000295522,0.000103035,0.000240345,583
52,French,12.10.18,65,0.036098447,0.008160258,0.145749081,0.02724225,0.305317676,0.418773454,0.05056895,0.352303339,0.228923815,0.063506212,0.017520284,0.043040005,0.10676413,0.031664524,0.005493625,0.002051526,0.013148522,0.002681441,0.007699138,0.004057052,0.001412508,0.000222488,0.009183582,0.002198148,0.006778426,0.002233579,5.82e-05,0.001042142,0.000862421,0.005535164,0.028120277,0.041470468,0.000578705,0.001261976,0.016018188,0.015495175,0.000601501,0.000391709,0.001849149,0.000321175,0.000102143,0.001153648,617
53,French,12.10.18,52,0.034470868,0.011018336,0.229329204,0.025533493,0.243256616,0.422908865,0.042853332,0.353226044,0.223865832,0.068894608,0.017658382,0.03909141,0.126039281,0.051712446,0.022187727,0.003347891,0.016296349,0.004215081,0.021661405,0.008487447,0.001412338,0.00047066,0.048527934,0.016257487,0.022808867,0.001162366,5.39e-05,0.001057053,0.00102737,0.005993029,0.031430714,0.019936455,0.000496071,0.001379288,0.047337022,0.00704196,0.001244626,0.000369008,0.000795732,0.000242436,5.53e-05,0.001669775,172
54,French,12.10.18,58,0.041519749,0.014572945,0.194698888,0.023468713,0.234054007,0.622111076,0.032415607,0.262865562,0.115024035,0.064260977,0.018290182,0.035686571,0.238619059,0.204436094,0.014164778,0.008595434,0.010324796,0.004607637,0.002673878,0.001831884,0.000173019,0.000384867,0.00128528,0.01010351,0.010252684,0.0050087,0.000136482,0.000146761,0.005756229,0.006606913,0.010809179,0.001713083,0.002032968,0.000122759,0.008862404,0.000714571,0.023356983,0.001234953,6.54e-05,0.004869381,3.95e-05,0.001674333,144
55,French,12.10.18,52,0.038022369,0.017423797,0.199354455,0.026070098,0.250050345,0.526212593,0.063419341,0.32598418,0.14780396,0.077943782,0.020151065,0.042004279,0.243617892,0.09220241,0.021639591,0.009186648,0.028189538,0.009415432,0.012354699,0.00631007,0.000158576,0.000647213,0.007154983,0.031076439,0.0482806,0.006418415,0.000410324,0.000128406,0.000381578,0.00305874,0.01152493,0.021460926,0.004017509,0.000205262,0.003714783,0.006562137,0.003606273,0.002234856,0.006823325,0.000455171,0.00075693,0.002828945,200
56,French,12.10.18,64,0.044945818,0.01633936,0.263475317,0.029823632,0.262921558,0.598207463,0.061981194,0.259180841,0.142612304,0.076257737,0.024395145,0.061641347,0.161186188,0.092412278,0.021360755,0.010528214,0.017013814,0.012390952,0.006640092,0.000928897,4.54e-05,0.010336234,0.048976459,0.004445499,0.004730128,0.013269344,0.001726176,5.18e-05,0.020773221,0.004624716,0.01111657,0.004651796,0.001869557,0.001875001,0.018787907,0.001474167,0.055222318,0.001656997,0.000465957,0.000507103,0.000542516,0.002638279,1057
57,French,12.10.18,66,0.023148316,0.006744896,0.179014616,0.018356962,0.250520427,0.584839332,0.005914175,0.316299696,0.09886157,0.058558422,0.008556815,0.015497243,0.225214407,0.130530223,0.009857042,0.000362737,0.012580501,0.015510626,0.00201194,0.002370924,9.66e-05,1.28e-05,0.004528839,0.027957363,0.008028173,0.02483736,0.006096259,7.06e-05,0.012430128,0.001952146,0.219076484,0.000619047,0.00310332,0.00049596,0.0095326,0.001272827,0.00121109,0.002302678,0.000796353,0.00108912,0.004575758,0.001536653,1522
58,French,19.09.18,26,0.033357373,0.006979882,0.46377131,0.031345067,0.365200214,0.445438258,0.019317672,0.284668452,0.269892164,0.17933233,0.01651207,0.035571151,0.114117876,0.051061038,0.267888874,0.00659935,0.056859605,0.000966835,0.023271352,0.010911501,0.000115569,0.000146884,0.000163434,0.013640913,0.002604387,0.01918653,8.99e-05,0.000274648,0.000188604,0.000880374,0.000211938,0.011002819,0.003053408,0.000505645,7.86e-05,0.002122209,0.000154662,0.002042596,0.005345399,0.000381836,8.39e-05,0.012413795,49416
59,French,19.09.18,29,0.039014123,0.012146257,0.471511561,0.024990585,0.307554205,0.573534408,0.021655783,0.305775852,0.120689272,0.167047869,0.023762729,0.033744853,0.012841143,0.003980796,0.145464465,0.004634083,0.111550041,0.000628846,0.008946501,0.007876757,0.000319784,0.000174198,0.000245425,0.001922986,0.005903577,0.002495237,3.04e-05,0.000145782,0.000255082,0.007069021,0.000194497,0.005177768,0.00036226,0.000513658,2.29e-05,0.021419123,0.000104736,0.000169213,0.010974491,0.000578797,1.98e-05,0.026756691,7744
60,French,29.08.18,39,0.037302824,0.015965775,0.124637955,0.06078568,0.714934704,0.38748817,0.035663007,0.285292726,0.327219808,0.30735138,0.017515342,0.089459319,0.048380438,0.040134847,0.018628266,0.001214795,0.004866815,0.003673024,0.017363809,0.001187943,0.000756538,0.000166095,0.000425362,0.000167706,0.035429753,0.021082019,0.00010319,0.000741388,1.66e-05,0.001405914,4.76e-05,0.000245638,0.002683814,3.77e-05,5.07e-05,0.001889063,6.13e-05,0.000783891,0.003448946,3.3e-05,0.000609678,0.001732001,105956
61,French,12.06.18,468,0.075095276,0.240603706,0.51546412,0.034261782,0.153197246,0.894521863,0.081995911,0.063462385,0.042015772,0.062993624,0.081849989,0.039785811,0.001154297,0.000322656,0.002041003,0.978682995,4.01e-05,0.001636231,2.08e-05,0.000113032,0.002435868,0.911102295,4.84e-05,3.21e-05,3.97e-05,0.00040732,0.153391615,0.001127823,4.4e-05,1.45e-05,4.36e-06,1.71e-06,9.35e-06,0.005410198,2.39e-05,4.42e-05,3.8e-05,7.11e-06,5.52e-06,0.005457928,3.99e-06,1.87e-05,35497
62,French,16.04.18,208,0.033506476,0.002160805,0.180000459,0.022104784,0.097225938,0.501810899,0.01436342,0.154279252,0.343909942,0.020937532,0.004865442,0.018843122,0.054068357,0.021545317,0.052343715,0.000474491,0.003771611,0.000406895,0.103821933,0.011913245,3.25e-05,9.76e-06,0.000106086,0.000337716,0.010099789,0.007054116,7.01e-05,2.54e-05,0.000198908,0.002188174,0.000220336,0.038991973,0.009379945,0.000566843,0.001034781,0.005855608,0.000112241,0.003780113,0.003128915,0.000117067,0.000255489,0.001337205,110447
63,French,20.03.18,167,0.093970621,0.021137537,0.321575539,0.073137059,0.261191776,0.440189442,0.07951592,0.232965473,0.326845223,0.054432442,0.056175806,0.067953695,0.098245963,0.070548266,0.012204953,0.000546943,0.004327003,0.002846924,0.005020396,0.039119046,0.001336455,0.000209617,4.34e-05,0.001521554,0.004343035,0.009893669,6.89e-05,0.000312708,0.00030809,0.017874362,0.00265248,0.000773577,0.003994645,6.93e-05,0.002714095,0.001668141,0.000111118,0.002407162,0.000350012,0.003726472,4.55e-05,0.001544061,529
64,French,20.03.18,37,0.114361813,0.028618957,0.453964352,0.179099696,0.407859878,0.422693654,0.011145306,0.274934279,0.302372705,0.095247988,0.022948736,0.089815408,0.019195324,0.012996376,0.003140622,0.006711797,0.002090139,0.001677924,0.008651772,0.000515321,0.002854632,6.61e-05,0.000967621,0.000684874,6.55e-05,0.000387614,0.000242693,0.001198162,2.03e-05,0.000194296,1.42e-05,0.001636377,0.000183865,4.86e-05,4.96e-05,0.004542605,4e-05,5.61e-05,0.001338429,0.00014122,1.03e-05,0.00071482,7795
65,French,15.01.18,161,0.128535049,0.101979184,0.270828408,0.038659276,0.18364823,0.740053372,0.078204993,0.182511228,0.077435547,0.036083155,0.118853499,0.044833953,0.000635702,6.83e-05,0.000137936,0.000182252,0.000174326,5.21e-05,0.00034644,7.33e-06,5.15e-05,5.36e-05,4.18e-06,3.9e-05,0.000205111,0.000182203,1.4e-06,6.71e-05,5.81e-06,1.06e-05,6.81e-07,3.8e-06,0.002042101,2.77e-06,7.33e-06,5.86e-06,2.23e-06,0.001031656,0.001623332,2.16e-05,0.003037091,4.67e-05,926
66,French,15.01.18,63,0.168246592,0.277233054,0.365119743,0.037861899,0.167652815,0.783580342,0.033874814,0.176510069,0.039910207,0.043805856,0.074658044,0.044344963,0.001073743,0.000103473,0.000117924,8.65e-05,8.64e-05,1.16e-05,7.1e-05,3.39e-06,3.18e-05,1.97e-05,2.67e-06,1.37e-05,2.63e-06,0.000144332,1.17e-06,3.47e-05,7.61e-06,2.11e-06,1.66e-06,1.12e-07,0.003070351,7.66e-07,8.16e-06,5.07e-07,2.01e-06,0.003037987,0.000150607,8.46e-05,0.002213819,3.47e-05,1022
67,French,12.01.18,143,0.008099851,0.000940692,0.025361684,0.010270823,0.202883121,0.444721903,0.007844615,0.19448201,0.360796271,0.01704173,0.003196207,0.016645044,0.00381673,0.002535791,0.025475169,0.000676648,0.002527094,0.00138307,0.003744977,0.0055546,0.000355254,1.5e-05,0.000999281,0.000184782,0.011179324,0.002446594,0.000407792,3.03e-05,2.11e-05,0.012679527,0.00340894,0.016685966,0.000151378,0.005026886,0.00020662,0.030734425,0.000159287,3.11e-05,0.000742381,8.39e-05,8.03e-05,0.000496399,488
68,French,01.12.17,164,0.025789992,0.010417191,0.169617751,0.019006311,0.270386832,0.609435072,0.016902489,0.264872038,0.125693034,0.069218844,0.011645044,0.022732516,0.208842605,0.137109876,0.007938502,0.040096559,0.021963751,0.013498606,0.008088005,0.018531056,0.000212584,0.008249872,0.01155284,0.005583099,0.008887829,0.000679423,9.49e-05,0.000140529,0.001423013,0.015489657,0.002197061,0.022429742,0.00278099,0.001579094,0.005446128,0.011534922,0.003507728,0.002087157,0.000261098,0.000348339,3.4e-05,0.002311271,40044
69,French,03.11.17,31,0.040157655,0.0098769,0.443407975,0.048561703,0.484651927,0.232667282,0.161941704,0.391731961,0.375600889,0.180151884,0.027552437,0.066941406,0.075653479,0.052594546,0.125398606,0.001028327,0.191505,0.001184664,0.005434374,0.003637419,0.00015108,1.54e-05,0.000379811,0.000489398,0.006023122,0.008478035,4.35e-05,0.000540903,0.000698713,0.001879615,0.001582917,0.000195613,0.00210631,4.73e-05,4.43e-05,0.005181252,5.41e-05,0.000954957,0.015328906,0.00012733,0.001679352,0.091777764,1602
70,French,03.11.17,29,0.268307347,0.017910451,0.34759408,0.257080761,0.448324286,0.276107189,0.189279901,0.281769167,0.442123418,0.120321961,0.032885258,0.161502871,0.053535223,0.030478453,0.002961195,0.006121624,0.021425227,0.018575158,0.000472767,0.000266203,0.010649184,0.000206588,0.000346813,0.00143193,0.000640201,0.002391189,0.007538611,0.010808523,0.000159042,0.000387074,0.000157617,7.53e-06,0.015829504,8.4e-05,6.17e-05,4.54e-05,1.3e-05,0.004124773,0.00377014,0.000802043,0.001126437,0.008557138,3910
71,French,03.11.17,39,0.049720267,0.02397295,0.270625179,0.096221065,0.555987969,0.363870445,0.158900668,0.28751907,0.34861116,0.125125255,0.049937524,0.090580735,0.007460682,0.004942018,0.004427901,0.000381697,0.000819946,0.000216429,0.000157599,1.86e-05,6.22e-05,5.83e-05,2.22e-05,8.19e-05,0.002411795,0.000632381,6.47e-05,0.000526601,8.29e-06,1.97e-05,7.14e-06,2.06e-07,0.000441536,4.19e-07,1.09e-06,3.33e-06,2.67e-06,0.000195588,0.008983807,0.000124678,0.000171991,0.000362127,8085
